78,199000,2006,0,0,0,1,0,2790
60,189000,2005,1,0,1,0,0,3599
60,140000,2004,1,0,0,1,0,2699
88,185221,2004,1,0,0,1,0,2999
78,164348,2009,1,0,0,0,0,4890
66,181000,2011,0,0,1,0,0,6100
88,160000,2004,1,0,0,1,0,2700
96,87000,2010,1,0,0,1,0,6450
63,153000,2010,0,0,0,0,0,6200
79,192348,2001,0,0,1,0,0,1999
74,191000,2005,0,0,1,0,0,2750
88,132407,2004,0,0,0,0,0,2950
66,106000,2012,0,0,1,0,0,6999
96,189000,2006,1,0,1,0,0,3390
75,187000,2003,0,0,0,1,0,2600
79,220000,2006,1,0,1,0,0,3950
78,185000,2007,1,0,0,1,0,4750
74,200000,2005,0,0,0,1,0,3350
88,214000,2003,1,0,0,0,0,3199
88,192000,2004,1,0,0,1,0,3200
81,134500,2010,0,0,0,1,0,5999
75,277707,2001,0,0,1,0,0,2149
88,186600,2002,0,0,1,0,0,2500
66,270000,2003,0,0,1,0,0,2250
132,81000,2009,1,0,0,0,1,7190
60,183000,2003,0,0,1,0,0,2800
66,187000,2008,0,0,0,0,0,4350
88,185221,2004,1,0,1,0,0,2799
79,256000,2002,0,1,0,1,0,1380
96,210249,2010,0,0,0,1,0,6000
88,245000,2004,1,0,0,0,0,3000
88,204350,2004,0,0,0,1,0,3200
74,170000,2004,0,0,1,0,0,3199
60,230000,2005,0,0,1,0,0,2300
88,221324,2003,1,0,1,0,0,2900
65,187000,2004,0,0,0,1,0,2500
88,250000,2004,0,0,0,1,0,2800
96,124701,2009,1,0,0,1,0,4350
83,164509,2004,0,1,0,1,0,3100
63,184000,2010,1,0,0,1,0,6300
108,220000,2001,0,0,0,0,1,2350
74,215000,2002,0,0,1,0,0,1800
60,204000,2003,0,0,0,0,0,2350
63,200000,2004,1,0,1,0,0,2800
77,40000,2012,0,0,1,0,0,8300
66,178000,2012,0,0,0,0,0,6750
89,216000,2005,1,0,0,1,0,3300
82,181000,2009,0,0,0,1,0,5000
59,205000,2001,0,0,0,0,0,1750
68,156760,2011,1,0,0,1,0,6800
66,207513,2011,0,0,1,0,0,6200
66,41500,2013,0,0,1,0,0,9650
74,120000,2004,0,0,0,1,0,2990
72,133000,2004,0,0,0,0,0,2950
88,174700,2003,1,0,1,0,0,2750
88,181300,2004,1,0,0,1,0,2900
66,180000,2012,1,0,0,1,0,6999
77,154000,2009,1,0,1,0,0,5850
79,140000,2003,0,0,0,0,0,2290
88,256000,2004,0,0,1,0,0,2600
