99,209500,2007,1,0,2
70,102000,2001,1,0,1
75,198652,2001,0,0,2
96,186000,2005,0,0,2
63,152000,2009,0,0,0
65,210000,2008,0,0,0
110,152000,2008,1,0,2
72,162000,1999,0,0,1
169,84000,2007,1,0,3
63,208000,2007,0,0,1
63,180000,2007,0,0,0
60,150000,2004,1,0,0
88,235000,2003,0,0,0
63,175000,2007,0,0,1
96,172937,2006,1,0,2
66,160000,2004,1,0,0
78,198000,2006,0,0,2
83,149000,2005,0,0,2
74,201100,2002,0,0,2
79,254000,2000,0,0,0
88,190000,2003,1,0,1
60,164000,2003,0,0,1
88,197431,2004,1,0,2
60,182560,2004,0,0,1
55,183000,2000,1,0,1
75,178000,2001,0,0,2
98,114000,2004,1,1,1
83,115000,2003,0,0,1
88,195000,2003,0,0,0
81,152000,2007,0,0,2
63,170701,2006,1,0,1
60,165109,2005,0,0,0
88,223000,2004,1,0,2
60,163000,2003,0,0,0
75,174000,2001,0,0,3
66,177432,2013,1,0,2
88,171261,2003,0,0,0
103,245003,2001,0,0,3
63,168453,2010,0,0,1
78,143000,2007,0,0,2
74,230000,2004,1,0,1
96,170000,2009,1,0,1
60,197000,2003,0,0,0
80,128000,2001,1,0,1
78,157000,2006,1,0,2
78,200000,2008,0,0,1
60,170000,2005,0,0,1
88,212000,2004,1,0,1
70,225000,2003,0,0,0
88,175000,2004,1,0,1
63,103000,2006,0,0,1
76,210,2003,0,0,1
74,120000,2001,0,0,2
77,193000,2008,1,0,1
63,121000,2008,0,0,1
63,201000,2003,0,0,0
96,152000,2005,1,0,2
70,190000,2002,0,0,3
70,157500,2002,0,0,3
78,185000,2007,1,0,0
75,165000,2003,0,0,2
83,246000,2003,1,0,2
60,270313,2003,0,0,1
88,210000,2004,0,0,2
60,307500,2004,0,0,0
63,170000,2004,0,0,2
75,192000,2001,0,0,1
63,153000,2008,0,0,0
75,180000,2002,0,0,1
83,2000,2004,0,0,1
108,170000,2003,1,0,1
75,280000,2000,0,0,1
88,215000,2004,0,0,2
63,136000,2008,1,0,1
88,139150,2003,0,0,1
68,149359,2011,0,0,0
78,220000,2007,0,0,0
66,158000,2010,0,0,1
74,186000,2005,0,0,1
47,189000,1999,1,0,1
88,162000,2003,1,0,1
78,170000,2006,1,0,2
79,181000,2001,0,0,3
83,205000,2003,0,0,1
81,167000,2011,1,0,2
88,165000,2003,0,0,1
78,165000,2007,0,0,1
88,209000,2003,1,0,1
78,229500,2006,0,0,0
60,225000,2004,0,0,1
63,207000,2008,0,0,1
79,190000,2002,0,0,2
88,187000,2004,0,0,1
79,200019,2001,0,0,2
79,139133,2002,0,0,3
79,153652,2003,0,0,2
60,218000,2003,0,0,0
98,205000,2008,1,1,2
80,200000,2003,1,0,1
88,200000,2005,1,0,1
60,185000,2003,0,0,1
60,180000,2003,0,0,3
70,222320,2001,0,0,3
66,190000,1997,0,0,0
98,200000,2004,1,0,2
82,159340,2006,1,0,2
88,191231,2003,1,0,1
63,171662,2009,1,0,0
60,178000,2003,0,0,1
107,200000,1997,0,0,0
96,167000,2009,1,0,2
79,146500,2001,0,0,0
84,160320,2003,0,0,1
54,226000,1997,1,0,1
88,245000,2003,0,0,1
88,185335,2003,1,0,1
77,228000,2006,1,0,1
83,204000,2004,1,0,2
60,189000,2003,1,0,1
63,204200,2006,1,0,1
60,236000,2004,0,0,1
66,195427,1999,1,0,3
83,178500,2003,1,0,1
96,166900,2007,1,1,1
